,EDAD
21815,41
21816,52
21817,66
21818,39
21819,46
21820,44
21821,50
21822,39
21823,51
21824,44
21825,33
21826,41
21827,25
21828,38
21829,35
21830,56
21831,48
21832,68
21833,40
21834,49
21835,33
21836,44
21837,82
21838,40
21839,55
21840,35
21841,26
21842,72
21843,52
21844,59
21845,18
21846,39
21847,27
21848,25
21849,71
21850,48
21851,38
21852,44
21853,23
21854,47
21855,54
21856,64
21857,55
21858,43
21859,43
21860,32
21861,37
21862,65
21863,72
21864,70
21865,51
21866,93
21867,39
21868,87
21869,59
21870,27
21871,45
21872,67
21873,52
21874,34
21875,76
21876,56
21877,67
21878,49
21879,66
21880,51
21881,67
21882,62
21883,71
21884,77
21885,56
21886,29
21887,51
21888,66
21889,42
21890,71
21891,49
21892,43
21893,89
21894,32
21895,45
21896,43
21897,59
21898,51
21899,65
21900,36
21901,69
21902,27
21903,51
21904,51
21905,81
21906,21
21907,74
21908,44
21909,81
21910,57
21911,25
21912,62
21913,36
21914,51
21915,58
21916,21
21917,51
21918,52
21919,48
21920,46
21921,52
21922,58
21923,39
21924,47
21925,51
21926,28
21927,31
21928,63
21929,41
21930,66
21931,46
21932,45
21933,34
21934,54
21935,75
21936,39
21937,52
21938,47
21939,11
21940,39
21941,55
21942,42
21943,29
21944,41
21945,54
21946,60
21947,38
21948,66
21949,60
21950,54
21951,69
21952,69
21953,62
21954,36
21955,36
21956,48
21957,38
21958,36
21959,74
21960,44
21961,31
21962,47
21963,69
21964,40
21965,40
21966,73
21967,57
21968,53
21969,41
21970,39
21971,37
21972,52
21973,28
21974,84
21975,32
21976,47
21977,50
21978,28
21979,42
21980,33
21981,41
21982,75
21983,28
21984,33
21985,45
21986,51
21987,66
21988,52
21989,53
21990,49
21991,57
21992,36
21993,56
21994,56
21995,85
21996,55
21997,68
21998,59
21999,47
22000,75
22001,41
22002,24
22003,68
22004,39
22005,65
22006,47
22007,42
22008,51
22009,69
22010,23
22011,60
22012,40
22013,44
22014,39
22015,49
22016,24
22017,62
22018,53
22019,41
22020,65
22021,29
22022,44
22023,26
22024,53
22025,46
22026,49
22027,38
22028,44
22029,51
22030,19
22031,45
22032,64
22033,37
22034,45
22035,25
22036,28
22037,35
22038,17
22039,29
22040,78
22041,38
22042,53
22043,73
22044,61
22045,64
22046,41
22047,38
22048,56
22049,56
22050,82
22051,25
22052,57
22053,36
22054,77
22055,59
22056,47
22057,61
22058,47
22059,54
22060,53
22061,43
22062,57
22063,46
22064,56
22065,50
22066,57
22067,54
22068,30
22069,30
22070,41
22071,56
22072,60
22073,57
22074,49
22075,40
22076,64
22077,59
22078,38
22079,53
22080,54
22081,32
22082,32
22083,47
22084,46
22085,69
22086,13
22087,83
22088,48
22089,44
22090,41
22091,65
22092,48
22093,59
22094,45
22095,39
22096,48
22097,58
22098,32
22099,39
22100,38
22101,30
22102,88
22103,44
22104,41
22105,43
22106,31
22107,35
22108,68
22109,54
22110,44
22111,47
22112,31
22113,33
22114,55
22115,33
22116,52
22117,22
22118,58
22119,47
22120,36
22121,78
22122,66
22123,64
22124,56
22125,52
22126,51
22127,30
22128,49
22129,46
22130,34
22131,62
22132,61
22133,48
22134,24
22135,49
22136,71
22137,70
22138,48
22139,71
22140,53
22141,53
22142,25
22143,63
22144,91
22145,54
22146,37
22147,29
22148,30
22149,61
22150,77
22151,60
22152,20
22153,74
22154,32
22155,50
22156,45
22157,68
22158,76
22159,56
22160,37
22161,47
22162,31
22163,53
22164,49
22165,82
22166,28
22167,33
22168,50
22169,71
22170,41
22171,52
22172,46
22173,35
22174,49
22175,50
22176,33
22177,22
22178,48
22179,56
22180,42
22181,45
22182,70
22183,63
22184,44
22185,28
22186,54
22187,1
22188,65
22189,40
22190,36
22191,41
22192,64
22193,46
22194,24
22195,67
22196,53
22197,83
22198,70
22199,55
22200,20
22201,51
22202,51
22203,35
22204,57
22205,30
22206,44
22207,43
22208,52
22209,52
22210,37
22211,32
22212,40
22213,55
22214,27
22215,31
22216,68
22217,82
22218,39
22219,27
22220,51
22221,33
22222,26
22223,54
22224,31
22225,49
22226,71
22227,48
22228,46
22229,54
22230,54
22231,59
22232,67
22233,23
22234,36
22235,65
22236,34
22237,52
22238,80
22239,46
22240,56
22241,54
22242,43
22243,48
22244,47
22245,65
22246,67
22247,37
22248,66
22249,52
22250,29
22251,61
22252,43
22253,45
22254,60
22255,37
22256,16
22257,26
22258,39
22259,68
22260,45
22261,49
22262,56
22263,73
22264,46
22265,56
22266,41
22267,59
22268,63
22269,42
22270,46
22271,20
22272,51
22273,57
22274,36
22275,53
22276,54
22277,41
22278,21
22279,26
22280,48
22281,52
22282,54
22283,29
22284,71
22285,72
22286,82
22287,53
22288,50
22289,59
22290,51
22291,41
22292,44
22293,46
22294,75
22295,44
22296,67
22297,46
22298,31
22299,49
22300,28
22301,28
22302,61
22303,39
22304,49
22305,40
22306,46
22307,46
22308,48
22309,43
22310,37
22311,37
22312,28
22313,35
22314,42
22315,62
22316,36
22317,52
22318,48
22319,41
22320,42
22321,25
22322,33
22323,73
22324,74
22325,25
22326,69
22327,50
22328,60
22329,53
22330,27
22331,62
22332,45
22333,52
22334,27
22335,48
22336,48
22337,62
22338,59
22339,30
22340,47
22341,27
22342,56
22343,50
22344,68
22345,35
22346,65
22347,29
22348,39
22349,45
22350,29
22351,64
22352,45
22353,73
22354,54
22355,57
22356,33
22357,18
22358,29
22359,24
22360,75
22361,41
22362,45
22363,54
22364,50
22365,30
22366,56
22367,32
22368,66
22369,62
22370,31
22371,24
22372,67
22373,38
22374,60
22375,65
22376,52
22377,79
22378,76
22379,50
22380,38
22381,27
22382,36
22383,60
22384,54
22385,67
22386,55
22387,53
22388,34
22389,28
22390,54
22391,38
22392,61
22393,28
22394,78
22395,32
22396,29
22397,18
22398,43
22399,39
22400,35
22401,63
22402,26
22403,43
22404,52
22405,64
22406,43
22407,23
22408,46
22409,31
22410,66
22411,40
22412,63
22413,61
22414,31
22415,44
22416,38
22417,40
22418,49
22419,41
22420,45
22421,68
22422,52
22423,30
22424,57
22425,77
22426,31
22427,52
22428,41
22429,30
22430,53
22431,51
22432,26
22433,21
22434,53
22435,66
22436,66
22437,44
22438,32
22439,46
22440,36
22441,63
22442,36
22443,49
22444,85
22445,68
22446,45
22447,38
22448,41
22449,49
22450,52
22451,65
22452,59
22453,51
22454,85
22455,63
22456,23
22457,71
22458,54
22459,50
22460,49
22461,68
22462,54
22463,51
22464,61
22465,28
22466,46
22467,40
22468,49
22469,51
22470,42
22471,26
22472,60
22473,73
22474,51
22475,75
22476,53
22477,26
22478,26
22479,40
22480,59
22481,60
22482,48
22483,25
22484,34
22485,65
22486,51
22487,37
22488,47
22489,39
22490,48
22491,43
22492,54
22493,48
22494,58
22495,29
22496,68
22497,45
22498,34
22499,60
22500,50
22501,62
22502,0
22503,63
22504,34
22505,49
22506,33
22507,46
22508,45
22509,42
22510,34
22511,47
22512,68
22513,16
22514,59
22515,28
22516,43
22517,40
22518,65
22519,40
22520,51
22521,76
22522,44
22523,48
22524,47
22525,41
22526,66
22527,47
22528,81
22529,39
22530,60
22531,32
22532,84
22533,87
22534,34
22535,58
22536,31
22537,55
22538,44
22539,35
22540,48
22541,37
22542,68
22543,61
22544,65
22545,12
22546,58
22547,70
22548,57
22549,48
22550,72
22551,60
22552,66
22553,71
22554,47
22555,25
22556,43
22557,70
22558,75
22559,34
22560,28
22561,53
22562,32
22563,29
22564,36
22565,25
22566,35
22567,35
22568,69
22569,40
22570,46
22571,52
22572,57
22573,25
22574,51
22575,36
22576,30
22577,13
22578,77
22579,43
22580,65
22581,66
22582,60
22583,64
22584,43
22585,79
22586,47
22587,67
22588,52
22589,54
22590,54
22591,66
22592,85
22593,71
22594,48
22595,57
22596,71
22597,69
22598,54
22599,51
22600,41
22601,37
22602,57
22603,54
22604,48
22605,61
22606,47
22607,58
22608,47
22609,26
22610,71
22611,33
22612,57
22613,48
22614,30
22615,51
22616,31
22617,59
22618,63
22619,39
22620,31
22621,47
22622,38
22623,44
22624,48
22625,59
22626,44
22627,51
22628,37
22629,29
22630,81
22631,33
22632,64
22633,1
22634,63
22635,48
22636,56
22637,64
22638,26
22639,30
22640,71
22641,51
22642,40
22643,46
22644,29
22645,43
22646,25
22647,29
22648,38
22649,32
22650,44
22651,38
22652,28
22653,58
22654,45
22655,46
22656,28
22657,55
22658,44
22659,39
22660,26
22661,20
22662,33
22663,28
22664,71
22665,39
22666,29
22667,45
22668,26
22669,48
22670,38
22671,56
22672,25
22673,67
22674,58
22675,35
22676,2
22677,60
22678,16
22679,61
22680,49
22681,40
22682,56
22683,40
22684,31
22685,41
22686,73
22687,66
22688,33
22689,52
22690,35
22691,24
22692,32
22693,79
22694,33
22695,47
22696,61
22697,49
22698,74
22699,50
22700,71
22701,53
22702,53
22703,55
22704,35
22705,47
22706,48
22707,40
22708,55
22709,57
22710,51
22711,58
22712,52
22713,41
22714,49
22715,56
22716,71
22717,12
22718,27
22719,46
22720,45
22721,42
22722,44
22723,30
22724,41
22725,49
22726,59
22727,29
22728,13
22729,28
22730,33
22731,54
22732,72
22733,57
22734,80
22735,42
22736,40
22737,64
22738,66
22739,48
22740,66
22741,72
22742,23
22743,47
22744,34
22745,20
22746,68
22747,71
22748,64
22749,47
22750,28
22751,32
22752,58
22753,63
22754,40
22755,29
22756,22
22757,53
22758,77
22759,78
22760,69
22761,74
22762,61
22763,15
22764,37
22765,38
22766,52
22767,46
22768,45
22769,48
22770,48
22771,47
22772,53
22773,24
22774,37
22775,32
22776,19
22777,50
22778,34
22779,35
22780,58
22781,31
22782,68
22783,57
22784,44
22785,57
22786,47
22787,49
22788,44
22789,26
22790,60
22791,41
22792,59
22793,47
22794,50
22795,62
22796,55
22797,35
22798,29
22799,68
22800,60
22801,51
22802,36
22803,52
22804,26
22805,70
22806,53
22807,38
22808,63
22809,7
22810,39
22811,25
22812,51
22813,51
22814,34
22815,34
22816,21
22817,48
22818,47
22819,56
22820,50
22821,45
22822,62
22823,31
22824,33
22825,69
22826,71
22827,50
22828,48
22829,71
22830,44
22831,55
22832,37
22833,76
22834,45
22835,37
22836,39
22837,53
22838,53
22839,46
22840,44
22841,26
22842,82
22843,86
22844,72
22845,58
22846,33
22847,39
22848,27
22849,30
22850,77
22851,55
22852,50
22853,61
22854,58
22855,76
22856,64
22857,41
22858,54
22859,74
22860,39
22861,79
22862,54
22863,52
22864,43
22865,57
22866,64
22867,31
22868,38
22869,49
22870,43
22871,77
22872,85
22873,29
22874,67
22875,62
22876,27
22877,34
22878,57
22879,42
22880,3
22881,23
22882,39
22883,69
22884,66
22885,83
22886,54
22887,29
22888,59
22889,50
22890,39
22891,43
22892,26
22893,37
22894,24
22895,56
22896,36
22897,77
22898,62
22899,25
22900,45
22901,38
22902,1
22903,76
22904,56
22905,57
22906,37
22907,57
22908,34
22909,35
22910,34
22911,44
22912,31
22913,85
22914,37
22915,73
22916,36
22917,21
22918,57
22919,50
22920,56
22921,41
22922,74
22923,58
22924,28
22925,81
22926,41
22927,33
22928,52
22929,82
22930,55
22931,38
22932,48
22933,49
22934,41
22935,61
22936,68
22937,47
22938,27
22939,46
22940,27
22941,43
22942,42
22943,54
22944,78
22945,68
22946,31
22947,25
22948,80
22949,49
22950,56
22951,68
22952,43
22953,53
22954,43
22955,32
22956,65
22957,34
22958,69
22959,60
22960,43
22961,59
22962,48
22963,56
22964,77
22965,31
22966,66
22967,71
22968,42
22969,62
22970,30
22971,61
22972,37
22973,55
22974,49
22975,40
22976,27
22977,33
22978,25
22979,48
22980,32
22981,70
22982,29
22983,49
22984,37
22985,66
22986,36
22987,56
22988,27
22989,72
22990,60
22991,28
22992,35
22993,51
22994,61
22995,43
22996,81
22997,29
22998,38
22999,58
23000,32
23001,18
23002,35
23003,27
23004,29
23005,85
23006,64
23007,42
23008,39
23009,51
23010,33
23011,77
23012,67
23013,41
23014,58
23015,33
23016,40
23017,42
23018,15
23019,54
23020,55
23021,28
23022,29
23023,79
23024,33
23025,79
23026,62
23027,40
23028,43
23029,71
23030,78
23031,33
23032,49
23033,34
23034,58
23035,49
23036,55
23037,53
23038,20
23039,48
23040,48
23041,61
23042,43
23043,39
23044,48
23045,60
23046,63
23047,43
23048,33
23049,62
23050,24
23051,45
23052,51
23053,71
23054,50
23055,62
23056,45
23057,52
23058,66
23059,61
23060,35
23061,62
23062,58
23063,38
23064,25
23065,67
23066,70
23067,41
23068,32
23069,32
23070,35
23071,23
23072,49
23073,42
23074,52
23075,66
23076,77
23077,41
23078,32
23079,47
23080,25
23081,31
23082,44
23083,41
23084,32
23085,68
23086,29
23087,57
23088,55
23089,61
23090,45
23091,37
23092,83
23093,43
23094,55
23095,30
23096,70
23097,65
23098,26
23099,57
23100,54
23101,27
23102,59
23103,52
23104,70
23105,42
23106,18
23107,46
23108,26
23109,41
23110,52
23111,75
23112,54
23113,33
23114,38
23115,56
23116,46
23117,73
23118,44
23119,33
23120,61
23121,71
23122,20
23123,36
23124,32
23125,36
23126,74
23127,62
23128,39
23129,2
23130,30
23131,35
23132,27
23133,25
23134,43
23135,70
23136,67
23137,53
23138,9
23139,31
23140,45
23141,48
23142,37
23143,52
23144,39
23145,76
23146,75
23147,71
23148,50
23149,62
23150,59
23151,75
23152,55
23153,56
23154,33
23155,38
23156,65
23157,32
23158,65
23159,30
23160,82
23161,41
23162,43
23163,39
23164,65
23165,48
23166,61
23167,64
23168,54
23169,60
23170,46
23171,60
23172,50
23173,56
23174,41
23175,55
23176,69
23177,79
23178,34
23179,65
23180,36
23181,49
23182,44
23183,40
23184,42
23185,36
23186,55
23187,26
23188,59
23189,53
23190,38
23191,45
23192,44
23193,89
23194,59
23195,47
23196,55
23197,71
23198,87
23199,32
23200,53
23201,62
23202,49
23203,45
23204,33
23205,51
23206,53
23207,54
23208,38
23209,42
23210,61
23211,32
23212,33
23213,30
23214,43
23215,61
23216,37
23217,57
23218,33
23219,24
23220,67
23221,63
23222,59
23223,25
23224,51
23225,54
23226,61
23227,67
23228,75
23229,41
23230,62
23231,68
23232,46
23233,27
23234,44
23235,46
23236,64
23237,72
23238,53
23239,61
23240,44
23241,39
23242,38
23243,36
23244,41
23245,20
23246,33
23247,52
23248,29
23249,46
23250,32
23251,42
23252,22
23253,62
23254,41
23255,16
23256,49
23257,59
23258,85
23259,30
23260,64
23261,71
23262,59
23263,45
23264,49
23265,61
23266,75
23267,36
23268,37
23269,53
23270,35
23271,25
23272,52
23273,40
23274,32
23275,30
23276,44
23277,74
23278,71
23279,30
23280,30
23281,21
23282,61
23283,67
23284,56
23285,46
23286,57
23287,61
23288,37
23289,62
23290,42
23291,31
23292,46
23293,68
23294,32
23295,51
23296,64
23297,31
23298,47
23299,64
23300,46
23301,61
23302,28
23303,46
23304,47
23305,39
23306,21
23307,52
23308,28
23309,38
23310,59
23311,34
23312,62
23313,67
23314,59
23315,49
23316,69
23317,27
23318,52
23319,31
23320,48
23321,46
23322,31
23323,78
23324,23
23325,48
23326,65
23327,32
23328,27
23329,27
23330,35
23331,52
23332,39
23333,26
23334,31
23335,28
23336,44
23337,43
23338,73
23339,40
23340,26
23341,35
23342,24
23343,72
23344,52
23345,43
23346,34
23347,31
23348,25
23349,28
23350,36
23351,42
23352,48
23353,49
23354,66
23355,45
23356,57
23357,54
23358,51
23359,38
23360,47
23361,45
23362,53
23363,77
23364,86
23365,32
23366,31
23367,80
23368,80
23369,32
23370,55
23371,40
23372,38
23373,34
23374,24
23375,26
23376,38
23377,66
23378,73
23379,49
23380,36
23381,33
23382,48
23383,40
23384,40
23385,44
23386,38
23387,66
23388,35
23389,52
23390,44
23391,67
23392,85
23393,75
23394,29
23395,39
23396,37
23397,55
23398,26
23399,19
23400,50
23401,74
23402,36
23403,68
23404,47
23405,39
23406,68
23407,40
23408,33
23409,50
23410,53
23411,56
23412,43
23413,53
23414,49
23415,52
23416,30
23417,51
23418,56
23419,24
23420,46
23421,95
23422,35
23423,38
23424,61
23425,36
23426,32
23427,41
23428,21
23429,49
23430,37
23431,63
23432,40
23433,29
23434,24
23435,45
23436,33
23437,63
23438,66
23439,28
23440,76
23441,62
23442,45
23443,29
23444,34
23445,7
23446,37
23447,81
23448,35
23449,42
23450,36
23451,27
23452,43
23453,38
23454,69
23455,30
23456,66
23457,75
23458,43
23459,58
23460,31
23461,74
23462,22
23463,34
23464,46
23465,59
23466,68
23467,45
23468,26
23469,47
23470,87
23471,70
23472,30
23473,56
23474,25
23475,54
23476,56
23477,32
23478,75
23479,26
23480,37
23481,48
23482,48
23483,39
23484,24
23485,38
23486,61
23487,52
23488,0
23489,76
23490,68
23491,67
23492,45
23493,30
23494,47
23495,43
23496,20
23497,61
23498,69
23499,35
23500,37
23501,55
23502,32
23503,32
23504,58
23505,84
23506,55
23507,86
23508,38
23509,60
23510,82
23511,64
23512,35
23513,49
23514,56
23515,43
23516,19
23517,62
23518,30
23519,78
23520,50
23521,35
23522,56
23523,57
23524,68
23525,26
23526,59
23527,50
23528,58
23529,26
23530,28
23531,47
23532,69
23533,28
23534,39
23535,59
23536,70
23537,66
23538,38
23539,52
23540,70
23541,24
23542,27
23543,28
23544,29
23545,36
23546,43
23547,48
23548,42
23549,56
23550,43
23551,27
23552,35
23553,41
23554,38
23555,16
23556,82
23557,64
23558,39
23559,44
23560,68
23561,11
23562,59
23563,35
23564,41
23565,46
23566,48
23567,33
23568,30
23569,27
23570,27
23571,57
23572,40
23573,57
23574,31
23575,9
23576,80
23577,36
23578,45
23579,77
23580,48
23581,37
23582,66
23583,60
23584,54
23585,55
23586,42
23587,48
23588,40
23589,38
23590,38
23591,75
23592,3
23593,21
23594,52
23595,24
23596,48
23597,60
23598,58
23599,60
23600,54
23601,58
23602,61
23603,34
23604,61
23605,36
23606,46
23607,31
23608,60
23609,22
23610,63
23611,70
23612,66
23613,52
23614,63
23615,62
23616,24
23617,40
23618,75
23619,36
23620,28
23621,27
23622,61
23623,2
23624,44
23625,43
23626,69
23627,73
23628,68
23629,45
23630,30
23631,66
23632,51
23633,38
23634,78
23635,41
23636,60
23637,50
23638,54
23639,45
23640,31
23641,30
23642,44
23643,29
23644,57
23645,60
23646,54
23647,37
23648,48
23649,41
23650,65
23651,26
23652,61
23653,42
23654,21
23655,37
23656,47
23657,65
23658,34
23659,45
23660,56
23661,37
23662,48
23663,66
23664,29
23665,32
23666,49
23667,62
23668,34
23669,60
23670,30
23671,36
23672,45
23673,41
23674,38
23675,38
23676,92
23677,51
23678,89
23679,53
23680,20
23681,26
23682,41
23683,45
23684,32
23685,78
23686,67
23687,22
23688,28
23689,41
23690,43
23691,26
23692,45
23693,59
23694,31
23695,29
23696,66
23697,25
23698,52
23699,79
23700,71
23701,64
23702,42
23703,87
23704,48
23705,35
23706,61
23707,12
23708,35
23709,50
23710,32
23711,64
23712,39
23713,71
23714,55
23715,29
23716,20
23717,56
23718,19
23719,48
23720,53
23721,37
23722,74
23723,27
23724,39
23725,61
23726,80
23727,38
23728,50
23729,28
23730,51
23731,51
23732,52
23733,67
23734,41
23735,41
23736,88
23737,28
23738,42
23739,48
23740,54
23741,24
23742,75
23743,30
23744,61
23745,31
23746,29
23747,1
23748,53
23749,33
23750,62
23751,69
23752,59
23753,65
23754,67
23755,51
23756,48
23757,28
23758,36
23759,75
23760,37
23761,44
23762,54
23763,63
23764,33
23765,29
23766,75
23767,61
23768,33
23769,54
23770,64
23771,49
23772,43
23773,66
23774,73
23775,63
23776,38
23777,65
23778,72
23779,98
23780,38
23781,41
23782,40
23783,76
23784,48
23785,70
23786,24
23787,40
23788,71
23789,25
23790,30
23791,40
23792,75
23793,67
23794,90
23795,56
23796,65
23797,57
23798,33
23799,69
23800,27
23801,51
23802,35
23803,66
23804,51
23805,43
23806,52
23807,21
23808,75
23809,56
23810,37
23811,46
23812,36
23813,26
23814,37
23815,49
23816,61
23817,39
23818,44
23819,40
23820,28
23821,80
23822,37
23823,36
23824,34
23825,34
23826,70
23827,29
23828,43
23829,43
23830,59
23831,31
23832,36
23833,51
23834,29
23835,44
23836,59
23837,53
23838,75
23839,30
23840,41
23841,56
23842,48
23843,88
23844,41
23845,41
23846,57
23847,67
23848,28
23849,56
23850,51
23851,40
23852,43
23853,62
23854,38
23855,45
23856,23
23857,11
23858,0
23859,56
23860,28
23861,49
23862,77
23863,54
23864,42
23865,59
23866,54
23867,33
23868,46
23869,36
23870,38
23871,31
23872,66
23873,26
23874,29
23875,45
23876,49
23877,41
23878,41
23879,29
23880,28
23881,61
23882,49
23883,48
23884,57
23885,35
23886,41
23887,45
23888,59
23889,54
23890,26
23891,58
23892,27
23893,80
23894,46
23895,35
23896,67
23897,48
23898,62
23899,48
23900,37
23901,40
23902,26
23903,46
23904,32
23905,49
23906,68
23907,60
23908,43
23909,49
23910,0
23911,55
23912,68
23913,27
23914,40
23915,33
23916,35
23917,40
23918,49
23919,38
23920,27
23921,101
23922,94
23923,89
23924,51
23925,57
23926,61
23927,52
23928,46
23929,49
23930,39
23931,36
23932,28
23933,57
23934,23
23935,90
23936,17
23937,46
23938,85
23939,27
23940,69
23941,59
23942,62
23943,78
23944,39
23945,3
23946,35
23947,46
23948,63
23949,33
23950,29
23951,29
23952,59
23953,46
23954,59
23955,42
23956,34
23957,48
23958,37
23959,52
23960,58
23961,52
23962,27
23963,46
23964,65
23965,34
23966,48
23967,40
23968,31
23969,31
23970,27
23971,62
23972,25
23973,33
23974,26
23975,24
23976,53
23977,56
23978,64
23979,65
23980,57
23981,49
23982,38
23983,40
23984,55
23985,38
23986,26
23987,61
23988,55
23989,45
23990,76
23991,30
23992,63
23993,65
23994,44
23995,53
23996,50
23997,43
23998,19
23999,47
24000,46
24001,43
24002,82
24003,43
24004,34
24005,66
24006,43
24007,31
24008,23
24009,43
24010,35
24011,62
24012,66
24013,25
24014,33
24015,66
24016,56
24017,60
24018,61
24019,47
24020,50
